REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,RL1KER005,RESKER,1,2027,2.0
RE1,RL1KER005,RESKER,1,2028,2.0
RE1,RL1KER005,RESKER,1,2029,2.0
RE1,RL1KER005,RESKER,1,2030,2.0
RE1,RL1KER005,RESKER,1,2031,2.0
RE1,RL1KER005,RESKER,1,2032,2.0
RE1,RL1KER005,RESKER,1,2033,2.0
RE1,RL1KER005,RESKER,1,2034,2.0
RE1,RL1KER005,RESKER,1,2035,2.0
RE1,RL1KER005,RESKER,1,2036,2.0
RE1,RL1KER005,RESKER,1,2037,2.0
RE1,RL1KER005,RESKER,1,2038,2.0
RE1,RL1KER005,RESKER,1,2039,2.0
RE1,RL1KER005,RESKER,1,2040,2.0
RE1,RL1KER005,RESKER,1,2041,2.0
RE1,RL1KER005,RESKER,1,2042,2.0
RE1,RL1KER005,RESKER,1,2043,2.0
RE1,RL1KER005,RESKER,1,2044,2.0
RE1,RL1KER005,RESKER,1,2045,2.0
RE1,RL1KER005,RESKER,1,2046,2.0
RE1,RL1KER005,RESKER,1,2047,2.0
RE1,RL1KER005,RESKER,1,2048,2.0
RE1,RL1KER005,RESKER,1,2049,2.0
RE1,RL1KER005,RESKER,1,2050,2.0
RE1,RL2ELC001,RESELC,1,2019,1.0
RE1,RL2ELC001,RESELC,1,2020,1.0
RE1,RL2ELC001,RESELC,1,2021,1.0
RE1,RL2ELC001,RESELC,1,2022,1.0
RE1,RL2ELC001,RESELC,1,2023,1.0
RE1,RL2ELC001,RESELC,1,2024,1.0
RE1,RL2ELC001,RESELC,1,2025,1.0
RE1,RL2ELC001,RESELC,1,2026,1.0
RE1,RL2ELC001,RESELC,1,2027,1.0
RE1,RL2ELC001,RESELC,1,2028,1.0
RE1,RL2ELC001,RESELC,1,2029,1.0
RE1,RL2ELC001,RESELC,1,2030,1.0
RE1,RL2ELC001,RESELC,1,2031,1.0
RE1,RL2ELC001,RESELC,1,2032,1.0
RE1,RL2ELC001,RESELC,1,2033,1.0
RE1,RL2ELC001,RESELC,1,2034,1.0
RE1,RL2ELC001,RESELC,1,2035,1.0
RE1,RL2ELC001,RESELC,1,2036,1.0
RE1,RL2ELC001,RESELC,1,2037,1.0
RE1,RL2ELC001,RESELC,1,2038,1.0
RE1,RL2ELC001,RESELC,1,2039,1.0
RE1,RL2ELC001,RESELC,1,2040,1.0
RE1,RL2ELC001,RESELC,1,2041,1.0
RE1,RL2ELC001,RESELC,1,2042,1.0
RE1,RL2ELC001,RESELC,1,2043,1.0
RE1,RL2ELC001,RESELC,1,2044,1.0
RE1,RL2ELC001,RESELC,1,2045,1.0
RE1,RL2ELC001,RESELC,1,2046,1.0
RE1,RL2ELC001,RESELC,1,2047,1.0
RE1,RL2ELC001,RESELC,1,2048,1.0
RE1,RL2ELC001,RESELC,1,2049,1.0
RE1,RL2ELC001,RESELC,1,2050,1.0
RE1,RL2ELC005,RESELC,1,2019,1.0
RE1,RL2ELC005,RESELC,1,2020,1.0
RE1,RL2ELC005,RESELC,1,2021,1.0
RE1,RL2ELC005,RESELC,1,2022,1.0
RE1,RL2ELC005,RESELC,1,2023,1.0
RE1,RL2ELC005,RESELC,1,2024,1.0
RE1,RL2ELC005,RESELC,1,2025,1.0
RE1,RL2ELC005,RESELC,1,2026,1.0
RE1,RL2ELC005,RESELC,1,2027,1.0
RE1,RL2ELC005,RESELC,1,2028,1.0
RE1,RL2ELC005,RESELC,1,2029,1.0
RE1,RL2ELC005,RESELC,1,2030,1.0
RE1,RL2ELC005,RESELC,1,2031,1.0
RE1,RL2ELC005,RESELC,1,2032,1.0
RE1,RL2ELC005,RESELC,1,2033,1.0
RE1,RL2ELC005,RESELC,1,2034,1.0
RE1,RL2ELC005,RESELC,1,2035,1.0
RE1,RL2ELC005,RESELC,1,2036,1.0
RE1,RL2ELC005,RESELC,1,2037,1.0
RE1,RL2ELC005,RESELC,1,2038,1.0
RE1,RL2ELC005,RESELC,1,2039,1.0
RE1,RL2ELC005,RESELC,1,2040,1.0
RE1,RL2ELC005,RESELC,1,2041,1.0
RE1,RL2ELC005,RESELC,1,2042,1.0
RE1,RL2ELC005,RESELC,1,2043,1.0
RE1,RL2ELC005,RESELC,1,2044,1.0
RE1,RL2ELC005,RESELC,1,2045,1.0
RE1,RL2ELC005,RESELC,1,2046,1.0
RE1,RL2ELC005,RESELC,1,2047,1.0
RE1,RL2ELC005,RESELC,1,2048,1.0
RE1,RL2ELC005,RESELC,1,2049,1.0
RE1,RL2ELC005,RESELC,1,2050,1.0
RE1,RL2KER001,RESKER,1,2019,2.0
RE1,RL2KER001,RESKER,1,2020,2.0
RE1,RL2KER001,RESKER,1,2021,2.0
RE1,RL2KER001,RESKER,1,2022,2.0
RE1,RL2KER001,RESKER,1,2023,2.0
RE1,RL2KER001,RESKER,1,2024,2.0
RE1,RL2KER001,RESKER,1,2025,2.0
RE1,RL2KER001,RESKER,1,2026,2.0
RE1,RL2KER001,RESKER,1,2027,2.0
RE1,RL2KER001,RESKER,1,2028,2.0
RE1,RL2KER001,RESKER,1,2029,2.0
RE1,RL2KER001,RESKER,1,2030,2.0
RE1,RL2KER001,RESKER,1,2031,2.0
RE1,RL2KER001,RESKER,1,2032,2.0
RE1,RL2KER001,RESKER,1,2033,2.0
RE1,RL2KER001,RESKER,1,2034,2.0
RE1,RL2KER001,RESKER,1,2035,2.0
RE1,RL2KER001,RESKER,1,2036,2.0
RE1,RL2KER001,RESKER,1,2037,2.0
RE1,RL2KER001,RESKER,1,2038,2.0
RE1,RL2KER001,RESKER,1,2039,2.0
RE1,RL2KER001,RESKER,1,2040,2.0
RE1,RL2KER001,RESKER,1,2041,2.0
RE1,RL2KER001,RESKER,1,2042,2.0
RE1,RL2KER001,RESKER,1,2043,2.0
RE1,RL2KER001,RESKER,1,2044,2.0
RE1,RL2KER001,RESKER,1,2045,2.0
RE1,RL2KER001,RESKER,1,2046,2.0
RE1,RL2KER001,RESKER,1,2047,2.0
RE1,RL2KER001,RESKER,1,2048,2.0
RE1,RL2KER001,RESKER,1,2049,2.0
RE1,RL2KER001,RESKER,1,2050,2.0
RE1,RL2KER005,RESKER,1,2019,2.0
RE1,RL2KER005,RESKER,1,2020,2.0
RE1,RL2KER005,RESKER,1,2021,2.0
RE1,RL2KER005,RESKER,1,2022,2.0
RE1,RL2KER005,RESKER,1,2023,2.0
RE1,RL2KER005,RESKER,1,2024,2.0
RE1,RL2KER005,RESKER,1,2025,2.0
RE1,RL2KER005,RESKER,1,2026,2.0
RE1,RL2KER005,RESKER,1,2027,2.0
RE1,RL2KER005,RESKER,1,2028,2.0
RE1,RL2KER005,RESKER,1,2029,2.0
RE1,RL2KER005,RESKER,1,2030,2.0
RE1,RL2KER005,RESKER,1,2031,2.0
RE1,RL2KER005,RESKER,1,2032,2.0
RE1,RL2KER005,RESKER,1,2033,2.0
RE1,RL2KER005,RESKER,1,2034,2.0
RE1,RL2KER005,RESKER,1,2035,2.0
RE1,RL2KER005,RESKER,1,2036,2.0
RE1,RL2KER005,RESKER,1,2037,2.0
RE1,RL2KER005,RESKER,1,2038,2.0
RE1,RL2KER005,RESKER,1,2039,2.0
RE1,RL2KER005,RESKER,1,2040,2.0
RE1,RL2KER005,RESKER,1,2041,2.0
RE1,RL2KER005,RESKER,1,2042,2.0
RE1,RL2KER005,RESKER,1,2043,2.0
RE1,RL2KER005,RESKER,1,2044,2.0
RE1,RL2KER005,RESKER,1,2045,2.0
RE1,RL2KER005,RESKER,1,2046,2.0
RE1,RL2KER005,RESKER,1,2047,2.0
RE1,RL2KER005,RESKER,1,2048,2.0
RE1,RL2KER005,RESKER,1,2049,2.0
RE1,RL2KER005,RESKER,1,2050,2.0
RE1,RO1ELC001,RESELC,1,2019,1.0
RE1,RO1ELC001,RESELC,1,2020,1.0
RE1,RO1ELC001,RESELC,1,2021,1.0
RE1,RO1ELC001,RESELC,1,2022,1.0
RE1,RO1ELC001,RESELC,1,2023,1.0
RE1,RO1ELC001,RESELC,1,2024,1.0
RE1,RO1ELC001,RESELC,1,2025,1.0
RE1,RO1ELC001,RESELC,1,2026,1.0
RE1,RO1ELC001,RESELC,1,2027,1.0
RE1,RO1ELC001,RESELC,1,2028,1.0
RE1,RO1ELC001,RESELC,1,2029,1.0
RE1,RO1ELC001,RESELC,1,2030,1.0
RE1,RO1ELC001,RESELC,1,2031,1.0
RE1,RO1ELC001,RESELC,1,2032,1.0
RE1,RO1ELC001,RESELC,1,2033,1.0
RE1,RO1ELC001,RESELC,1,2034,1.0
RE1,RO1ELC001,RESELC,1,2035,1.0
RE1,RO1ELC001,RESELC,1,2036,1.0
RE1,RO1ELC001,RESELC,1,2037,1.0
RE1,RO1ELC001,RESELC,1,2038,1.0
RE1,RO1ELC001,RESELC,1,2039,1.0
RE1,RO1ELC001,RESELC,1,2040,1.0
RE1,RO1ELC001,RESELC,1,2041,1.0
RE1,RO1ELC001,RESELC,1,2042,1.0
RE1,RO1ELC001,RESELC,1,2043,1.0
RE1,RO1ELC001,RESELC,1,2044,1.0
RE1,RO1ELC001,RESELC,1,2045,1.0
RE1,RO1ELC001,RESELC,1,2046,1.0
RE1,RO1ELC001,RESELC,1,2047,1.0
RE1,RO1ELC001,RESELC,1,2048,1.0
RE1,RO1ELC001,RESELC,1,2049,1.0
RE1,RO1ELC001,RESELC,1,2050,1.0
RE1,RO1ELC005,RESELC,1,2019,1.0
RE1,RO1ELC005,RESELC,1,2020,1.0
RE1,RO1ELC005,RESELC,1,2021,1.0
RE1,RO1ELC005,RESELC,1,2022,1.0
RE1,RO1ELC005,RESELC,1,2023,1.0
RE1,RO1ELC005,RESELC,1,2024,1.0
RE1,RO1ELC005,RESELC,1,2025,1.0
RE1,RO1ELC005,RESELC,1,2026,1.0
RE1,RO1ELC005,RESELC,1,2027,1.0
RE1,RO1ELC005,RESELC,1,2028,1.0
RE1,RO1ELC005,RESELC,1,2029,1.0
RE1,RO1ELC005,RESELC,1,2030,1.0
RE1,RO1ELC005,RESELC,1,2031,1.0
RE1,RO1ELC005,RESELC,1,2032,1.0
RE1,RO1ELC005,RESELC,1,2033,1.0
RE1,RO1ELC005,RESELC,1,2034,1.0
RE1,RO1ELC005,RESELC,1,2035,1.0
RE1,RO1ELC005,RESELC,1,2036,1.0
RE1,RO1ELC005,RESELC,1,2037,1.0
RE1,RO1ELC005,RESELC,1,2038,1.0
RE1,RO1ELC005,RESELC,1,2039,1.0
RE1,RO1ELC005,RESELC,1,2040,1.0
RE1,RO1ELC005,RESELC,1,2041,1.0
RE1,RO1ELC005,RESELC,1,2042,1.0
RE1,RO1ELC005,RESELC,1,2043,1.0
RE1,RO1ELC005,RESELC,1,2044,1.0
RE1,RO1ELC005,RESELC,1,2045,1.0
RE1,RO1ELC005,RESELC,1,2046,1.0
RE1,RO1ELC005,RESELC,1,2047,1.0
RE1,RO1ELC005,RESELC,1,2048,1.0
RE1,RO1ELC005,RESELC,1,2049,1.0
RE1,RO1ELC005,RESELC,1,2050,1.0
RE1,RO2ELC001,RESELC,1,2019,1.0
RE1,RO2ELC001,RESELC,1,2020,1.0
RE1,RO2ELC001,RESELC,1,2021,1.0
RE1,RO2ELC001,RESELC,1,2022,1.0
RE1,RO2ELC001,RESELC,1,2023,1.0
RE1,RO2ELC001,RESELC,1,2024,1.0
RE1,RO2ELC001,RESELC,1,2025,1.0
RE1,RO2ELC001,RESELC,1,2026,1.0
RE1,RO2ELC001,RESELC,1,2027,1.0
RE1,RO2ELC001,RESELC,1,2028,1.0
RE1,RO2ELC001,RESELC,1,2029,1.0
RE1,RO2ELC001,RESELC,1,2030,1.0
RE1,RO2ELC001,RESELC,1,2031,1.0
RE1,RO2ELC001,RESELC,1,2032,1.0
RE1,RO2ELC001,RESELC,1,2033,1.0
RE1,RO2ELC001,RESELC,1,2034,1.0
RE1,RO2ELC001,RESELC,1,2035,1.0
RE1,RO2ELC001,RESELC,1,2036,1.0
RE1,RO2ELC001,RESELC,1,2037,1.0
RE1,RO2ELC001,RESELC,1,2038,1.0
RE1,RO2ELC001,RESELC,1,2039,1.0
RE1,RO2ELC001,RESELC,1,2040,1.0
RE1,RO2ELC001,RESELC,1,2041,1.0
RE1,RO2ELC001,RESELC,1,2042,1.0
RE1,RO2ELC001,RESELC,1,2043,1.0
RE1,RO2ELC001,RESELC,1,2044,1.0
RE1,RO2ELC001,RESELC,1,2045,1.0
RE1,RO2ELC001,RESELC,1,2046,1.0
RE1,RO2ELC001,RESELC,1,2047,1.0
RE1,RO2ELC001,RESELC,1,2048,1.0
RE1,RO2ELC001,RESELC,1,2049,1.0
RE1,RO2ELC001,RESELC,1,2050,1.0
RE1,RO2ELC005,RESELC,1,2019,1.0
RE1,RO2ELC005,RESELC,1,2020,1.0
RE1,RO2ELC005,RESELC,1,2021,1.0
RE1,RO2ELC005,RESELC,1,2022,1.0
RE1,RO2ELC005,RESELC,1,2023,1.0
RE1,RO2ELC005,RESELC,1,2024,1.0
RE1,RO2ELC005,RESELC,1,2025,1.0
RE1,RO2ELC005,RESELC,1,2026,1.0
RE1,RO2ELC005,RESELC,1,2027,1.0
RE1,RO2ELC005,RESELC,1,2028,1.0
RE1,RO2ELC005,RESELC,1,2029,1.0
RE1,RO2ELC005,RESELC,1,2030,1.0
RE1,RO2ELC005,RESELC,1,2031,1.0
RE1,RO2ELC005,RESELC,1,2032,1.0
RE1,RO2ELC005,RESELC,1,2033,1.0
RE1,RO2ELC005,RESELC,1,2034,1.0
RE1,RO2ELC005,RESELC,1,2035,1.0
RE1,RO2ELC005,RESELC,1,2036,1.0
RE1,RO2ELC005,RESELC,1,2037,1.0
RE1,RO2ELC005,RESELC,1,2038,1.0
RE1,RO2ELC005,RESELC,1,2039,1.0
RE1,RO2ELC005,RESELC,1,2040,1.0
RE1,RO2ELC005,RESELC,1,2041,1.0
RE1,RO2ELC005,RESELC,1,2042,1.0
RE1,RO2ELC005,RESELC,1,2043,1.0
RE1,RO2ELC005,RESELC,1,2044,1.0
RE1,RO2ELC005,RESELC,1,2045,1.0
RE1,RO2ELC005,RESELC,1,2046,1.0
RE1,RO2ELC005,RESELC,1,2047,1.0
RE1,RO2ELC005,RESELC,1,2048,1.0
RE1,RO2ELC005,RESELC,1,2049,1.0
RE1,RO2ELC005,RESELC,1,2050,1.0
RE1,TAIJFL001,TRAJFL,1,2019,1.0
RE1,TAIJFL001,TRAJFL,1,2020,1.0
RE1,TAIJFL001,TRAJFL,1,2021,1.0
RE1,TAIJFL001,TRAJFL,1,2022,1.0
RE1,TAIJFL001,TRAJFL,1,2023,1.0
RE1,TAIJFL001,TRAJFL,1,2024,1.0
RE1,TAIJFL001,TRAJFL,1,2025,1.0
RE1,TAIJFL001,TRAJFL,1,2026,1.0
RE1,TAIJFL001,TRAJFL,1,2027,1.0
RE1,TAIJFL001,TRAJFL,1,2028,1.0
RE1,TAIJFL001,TRAJFL,1,2029,1.0
RE1,TAIJFL001,TRAJFL,1,2030,1.0
RE1,TAIJFL001,TRAJFL,1,2031,1.0
RE1,TAIJFL001,TRAJFL,1,2032,1.0
RE1,TAIJFL001,TRAJFL,1,2033,1.0
RE1,TAIJFL001,TRAJFL,1,2034,1.0
RE1,TAIJFL001,TRAJFL,1,2035,1.0
RE1,TAIJFL001,TRAJFL,1,2036,1.0
RE1,TAIJFL001,TRAJFL,1,2037,1.0
RE1,TAIJFL001,TRAJFL,1,2038,1.0
RE1,TAIJFL001,TRAJFL,1,2039,1.0
RE1,TAIJFL001,TRAJFL,1,2040,1.0
RE1,TAIJFL001,TRAJFL,1,2041,1.0
RE1,TAIJFL001,TRAJFL,1,2042,1.0
RE1,TAIJFL001,TRAJFL,1,2043,1.0
RE1,TAIJFL001,TRAJFL,1,2044,1.0
RE1,TAIJFL001,TRAJFL,1,2045,1.0
RE1,TAIJFL001,TRAJFL,1,2046,1.0
RE1,TAIJFL001,TRAJFL,1,2047,1.0
RE1,TAIJFL001,TRAJFL,1,2048,1.0
RE1,TAIJFL001,TRAJFL,1,2049,1.0
RE1,TAIJFL001,TRAJFL,1,2050,1.0
RE1,TRBDSL001,TRADSL,1,2019,14.26
RE1,TRBDSL001,TRADSL,1,2020,14.26
RE1,TRBDSL001,TRADSL,1,2021,14.26
RE1,TRBDSL001,TRADSL,1,2022,14.26
RE1,TRBDSL001,TRADSL,1,2023,14.26
RE1,TRBDSL001,TRADSL,1,2024,14.26
RE1,TRBDSL001,TRADSL,1,2025,14.26
RE1,TRBDSL001,TRADSL,1,2026,14.26
RE1,TRBDSL001,TRADSL,1,2027,14.26
RE1,TRBDSL001,TRADSL,1,2028,14.26
RE1,TRBDSL001,TRADSL,1,2029,14.26
RE1,TRBDSL001,TRADSL,1,2030,14.26
RE1,TRBDSL001,TRADSL,1,2031,14.26
RE1,TRBDSL001,TRADSL,1,2032,14.26
RE1,TRBDSL001,TRADSL,1,2033,14.26
RE1,TRBDSL001,TRADSL,1,2034,14.26
RE1,TRBDSL001,TRADSL,1,2035,14.26
RE1,TRBDSL001,TRADSL,1,2036,14.26
RE1,TRBDSL001,TRADSL,1,2037,14.26
RE1,TRBDSL001,TRADSL,1,2038,14.26
RE1,TRBDSL001,TRADSL,1,2039,14.26
RE1,TRBDSL001,TRADSL,1,2040,14.26
RE1,TRBDSL001,TRADSL,1,2041,14.26
RE1,TRBDSL001,TRADSL,1,2042,14.26
RE1,TRBDSL001,TRADSL,1,2043,14.26
RE1,TRBDSL001,TRADSL,1,2044,14.26
RE1,TRBDSL001,TRADSL,1,2045,14.26
RE1,TRBDSL001,TRADSL,1,2046,14.26
RE1,TRBDSL001,TRADSL,1,2047,14.26
RE1,TRBDSL001,TRADSL,1,2048,14.26
RE1,TRBDSL001,TRADSL,1,2049,14.26
RE1,TRBDSL001,TRADSL,1,2050,14.26
RE1,TRBDSL005,TRADSL,1,2019,12.88
RE1,TRBDSL005,TRADSL,1,2020,12.88
RE1,TRBDSL005,TRADSL,1,2021,12.88
RE1,TRBDSL005,TRADSL,1,2022,12.88
RE1,TRBDSL005,TRADSL,1,2023,12.88
RE1,TRBDSL005,TRADSL,1,2024,12.88
RE1,TRBDSL005,TRADSL,1,2025,12.88
RE1,TRBDSL005,TRADSL,1,2026,12.88
RE1,TRBDSL005,TRADSL,1,2027,12.88
RE1,TRBDSL005,TRADSL,1,2028,12.88
RE1,TRBDSL005,TRADSL,1,2029,12.88
RE1,TRBDSL005,TRADSL,1,2030,12.88
RE1,TRBDSL005,TRADSL,1,2031,12.88
RE1,TRBDSL005,TRADSL,1,2032,12.88
RE1,TRBDSL005,TRADSL,1,2033,12.88
RE1,TRBDSL005,TRADSL,1,2034,12.88
RE1,TRBDSL005,TRADSL,1,2035,12.88
RE1,TRBDSL005,TRADSL,1,2036,12.88
RE1,TRBDSL005,TRADSL,1,2037,12.88
RE1,TRBDSL005,TRADSL,1,2038,12.88
RE1,TRBDSL005,TRADSL,1,2039,12.88
RE1,TRBDSL005,TRADSL,1,2040,12.88
RE1,TRBDSL005,TRADSL,1,2041,12.88
RE1,TRBDSL005,TRADSL,1,2042,12.88
RE1,TRBDSL005,TRADSL,1,2043,12.88
RE1,TRBDSL005,TRADSL,1,2044,12.88
RE1,TRBDSL005,TRADSL,1,2045,12.88
RE1,TRBDSL005,TRADSL,1,2046,12.88
RE1,TRBDSL005,TRADSL,1,2047,12.88
RE1,TRBDSL005,TRADSL,1,2048,12.88
RE1,TRBDSL005,TRADSL,1,2049,12.88
RE1,TRBDSL005,TRADSL,1,2050,12.88
RE1,TRBDSL010,TRADSL,1,2019,11.56
RE1,TRBDSL010,TRADSL,1,2020,11.56
RE1,TRBDSL010,TRADSL,1,2021,11.56
RE1,TRBDSL010,TRADSL,1,2022,11.56
RE1,TRBDSL010,TRADSL,1,2023,11.56
RE1,TRBDSL010,TRADSL,1,2024,11.56
RE1,TRBDSL010,TRADSL,1,2025,11.56
RE1,TRBDSL010,TRADSL,1,2026,11.56
RE1,TRBDSL010,TRADSL,1,2027,11.56
RE1,TRBDSL010,TRADSL,1,2028,11.56
RE1,TRBDSL010,TRADSL,1,2029,11.56
RE1,TRBDSL010,TRADSL,1,2030,11.56
RE1,TRBDSL010,TRADSL,1,2031,11.56
RE1,TRBDSL010,TRADSL,1,2032,11.56
RE1,TRBDSL010,TRADSL,1,2033,11.56
RE1,TRBDSL010,TRADSL,1,2034,11.56
RE1,TRBDSL010,TRADSL,1,2035,11.56
RE1,TRBDSL010,TRADSL,1,2036,11.56
RE1,TRBDSL010,TRADSL,1,2037,11.56
RE1,TRBDSL010,TRADSL,1,2038,11.56
RE1,TRBDSL010,TRADSL,1,2039,11.56
RE1,TRBDSL010,TRADSL,1,2040,11.56
RE1,TRBDSL010,TRADSL,1,2041,11.56
RE1,TRBDSL010,TRADSL,1,2042,11.56
RE1,TRBDSL010,TRADSL,1,2043,11.56
RE1,TRBDSL010,TRADSL,1,2044,11.56
RE1,TRBDSL010,TRADSL,1,2045,11.56
RE1,TRBDSL010,TRADSL,1,2046,11.56
RE1,TRBDSL010,TRADSL,1,2047,11.56
RE1,TRBDSL010,TRADSL,1,2048,11.56
RE1,TRBDSL010,TRADSL,1,2049,11.56
RE1,TRBDSL010,TRADSL,1,2050,11.56
RE1,TRBELC001,TRAELC,1,2019,1.0
RE1,TRBELC001,TRAELC,1,2020,1.0
RE1,TRBELC001,TRAELC,1,2021,1.0
RE1,TRBELC001,TRAELC,1,2022,1.0
RE1,TRBELC001,TRAELC,1,2023,1.0
RE1,TRBELC001,TRAELC,1,2024,1.0
RE1,TRBELC001,TRAELC,1,2025,1.0
RE1,TRBELC001,TRAELC,1,2026,1.0
RE1,TRBELC001,TRAELC,1,2027,1.0
RE1,TRBELC001,TRAELC,1,2028,1.0
RE1,TRBELC001,TRAELC,1,2029,1.0
RE1,TRBELC001,TRAELC,1,2030,1.0
RE1,TRBELC001,TRAELC,1,2031,1.0
RE1,TRBELC001,TRAELC,1,2032,1.0
RE1,TRBELC001,TRAELC,1,2033,1.0
RE1,TRBELC001,TRAELC,1,2034,1.0
RE1,TRBELC001,TRAELC,1,2035,1.0
RE1,TRBELC001,TRAELC,1,2036,1.0
RE1,TRBELC001,TRAELC,1,2037,1.0
RE1,TRBELC001,TRAELC,1,2038,1.0
RE1,TRBELC001,TRAELC,1,2039,1.0
RE1,TRBELC001,TRAELC,1,2040,1.0
RE1,TRBELC001,TRAELC,1,2041,1.0
RE1,TRBELC001,TRAELC,1,2042,1.0
RE1,TRBELC001,TRAELC,1,2043,1.0
RE1,TRBELC001,TRAELC,1,2044,1.0
RE1,TRBELC001,TRAELC,1,2045,1.0
RE1,TRBELC001,TRAELC,1,2046,1.0
RE1,TRBELC001,TRAELC,1,2047,1.0
RE1,TRBELC001,TRAELC,1,2048,1.0
RE1,TRBELC001,TRAELC,1,2049,1.0
RE1,TRBELC001,TRAELC,1,2050,1.0
RE1,TRBGSL001,TRAGSL,1,2019,14.26
RE1,TRBGSL001,TRAGSL,1,2020,14.26
RE1,TRBGSL001,TRAGSL,1,2021,14.26
RE1,TRBGSL001,TRAGSL,1,2022,14.26
RE1,TRBGSL001,TRAGSL,1,2023,14.26
RE1,TRBGSL001,TRAGSL,1,2024,14.26
RE1,TRBGSL001,TRAGSL,1,2025,14.26
RE1,TRBGSL001,TRAGSL,1,2026,14.26
RE1,TRBGSL001,TRAGSL,1,2027,14.26
RE1,TRBGSL001,TRAGSL,1,2028,14.26
RE1,TRBGSL001,TRAGSL,1,2029,14.26
RE1,TRBGSL001,TRAGSL,1,2030,14.26
RE1,TRBGSL001,TRAGSL,1,2031,14.26
RE1,TRBGSL001,TRAGSL,1,2032,14.26
RE1,TRBGSL001,TRAGSL,1,2033,14.26
RE1,TRBGSL001,TRAGSL,1,2034,14.26
RE1,TRBGSL001,TRAGSL,1,2035,14.26
RE1,TRBGSL001,TRAGSL,1,2036,14.26
RE1,TRBGSL001,TRAGSL,1,2037,14.26
RE1,TRBGSL001,TRAGSL,1,2038,14.26
RE1,TRBGSL001,TRAGSL,1,2039,14.26
RE1,TRBGSL001,TRAGSL,1,2040,14.26
RE1,TRBGSL001,TRAGSL,1,2041,14.26
RE1,TRBGSL001,TRAGSL,1,2042,14.26
RE1,TRBGSL001,TRAGSL,1,2043,14.26
RE1,TRBGSL001,TRAGSL,1,2044,14.26
RE1,TRBGSL001,TRAGSL,1,2045,14.26
RE1,TRBGSL001,TRAGSL,1,2046,14.26
RE1,TRBGSL001,TRAGSL,1,2047,14.26
RE1,TRBGSL001,TRAGSL,1,2048,14.26
RE1,TRBGSL001,TRAGSL,1,2049,14.26
RE1,TRBGSL001,TRAGSL,1,2050,14.26
RE1,TRBGSL005,TRAGSL,1,2019,12.88
RE1,TRBGSL005,TRAGSL,1,2020,12.88
RE1,TRBGSL005,TRAGSL,1,2021,12.88
RE1,TRBGSL005,TRAGSL,1,2022,12.88
RE1,TRBGSL005,TRAGSL,1,2023,12.88
RE1,TRBGSL005,TRAGSL,1,2024,12.88
RE1,TRBGSL005,TRAGSL,1,2025,12.88
RE1,TRBGSL005,TRAGSL,1,2026,12.88
RE1,TRBGSL005,TRAGSL,1,2027,12.88
RE1,TRBGSL005,TRAGSL,1,2028,12.88
RE1,TRBGSL005,TRAGSL,1,2029,12.88
RE1,TRBGSL005,TRAGSL,1,2030,12.88
RE1,TRBGSL005,TRAGSL,1,2031,12.88
RE1,TRBGSL005,TRAGSL,1,2032,12.88
RE1,TRBGSL005,TRAGSL,1,2033,12.88
RE1,TRBGSL005,TRAGSL,1,2034,12.88
RE1,TRBGSL005,TRAGSL,1,2035,12.88
RE1,TRBGSL005,TRAGSL,1,2036,12.88
RE1,TRBGSL005,TRAGSL,1,2037,12.88
RE1,TRBGSL005,TRAGSL,1,2038,12.88
RE1,TRBGSL005,TRAGSL,1,2039,12.88
RE1,TRBGSL005,TRAGSL,1,2040,12.88
RE1,TRBGSL005,TRAGSL,1,2041,12.88
RE1,TRBGSL005,TRAGSL,1,2042,12.88
RE1,TRBGSL005,TRAGSL,1,2043,12.88
RE1,TRBGSL005,TRAGSL,1,2044,12.88
RE1,TRBGSL005,TRAGSL,1,2045,12.88
RE1,TRBGSL005,TRAGSL,1,2046,12.88
RE1,TRBGSL005,TRAGSL,1,2047,12.88
RE1,TRBGSL005,TRAGSL,1,2048,12.88
RE1,TRBGSL005,TRAGSL,1,2049,12.88
RE1,TRBGSL005,TRAGSL,1,2050,12.88
RE1,TRBGSL010,TRAGSL,1,2019,11.56
RE1,TRBGSL010,TRAGSL,1,2020,11.56
RE1,TRBGSL010,TRAGSL,1,2021,11.56
RE1,TRBGSL010,TRAGSL,1,2022,11.56
RE1,TRBGSL010,TRAGSL,1,2023,11.56
RE1,TRBGSL010,TRAGSL,1,2024,11.56
RE1,TRBGSL010,TRAGSL,1,2025,11.56
RE1,TRBGSL010,TRAGSL,1,2026,11.56
RE1,TRBGSL010,TRAGSL,1,2027,11.56
RE1,TRBGSL010,TRAGSL,1,2028,11.56
RE1,TRBGSL010,TRAGSL,1,2029,11.56
RE1,TRBGSL010,TRAGSL,1,2030,11.56
RE1,TRBGSL010,TRAGSL,1,2031,11.56
RE1,TRBGSL010,TRAGSL,1,2032,11.56
RE1,TRBGSL010,TRAGSL,1,2033,11.56
RE1,TRBGSL010,TRAGSL,1,2034,11.56
RE1,TRBGSL010,TRAGSL,1,2035,11.56
RE1,TRBGSL010,TRAGSL,1,2036,11.56
RE1,TRBGSL010,TRAGSL,1,2037,11.56
RE1,TRBGSL010,TRAGSL,1,2038,11.56
RE1,TRBGSL010,TRAGSL,1,2039,11.56
RE1,TRBGSL010,TRAGSL,1,2040,11.56
RE1,TRBGSL010,TRAGSL,1,2041,11.56
