REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RE1,FTETRADSL,1,2036,0.0
RE1,FTETRADSL,1,2037,0.0
RE1,FTETRADSL,1,2038,0.0
RE1,FTETRADSL,1,2039,0.0
RE1,FTETRADSL,1,2040,0.0
RE1,FTETRADSL,1,2041,0.0
RE1,FTETRADSL,1,2042,0.0
RE1,FTETRADSL,1,2043,0.0
RE1,FTETRADSL,1,2044,0.0
RE1,FTETRADSL,1,2045,0.0
RE1,FTETRADSL,1,2046,0.0
RE1,FTETRADSL,1,2047,0.0
RE1,FTETRADSL,1,2048,0.0
RE1,FTETRADSL,1,2049,0.0
RE1,FTETRADSL,1,2050,0.0
RE1,FTETRAELC,1,2019,0.0
RE1,FTETRAELC,1,2020,0.0
RE1,FTETRAELC,1,2021,0.0
RE1,FTETRAELC,1,2022,0.0
RE1,FTETRAELC,1,2023,0.0
RE1,FTETRAELC,1,2024,0.0
RE1,FTETRAELC,1,2025,0.0
RE1,FTETRAELC,1,2026,0.0
RE1,FTETRAELC,1,2027,0.0
RE1,FTETRAELC,1,2028,0.0
RE1,FTETRAELC,1,2029,0.0
RE1,FTETRAELC,1,2030,0.0
RE1,FTETRAELC,1,2031,0.0
RE1,FTETRAELC,1,2032,0.0
RE1,FTETRAELC,1,2033,0.0
RE1,FTETRAELC,1,2034,0.0
RE1,FTETRAELC,1,2035,0.0
RE1,FTETRAELC,1,2036,0.0
RE1,FTETRAELC,1,2037,0.0
RE1,FTETRAELC,1,2038,0.0
RE1,FTETRAELC,1,2039,0.0
RE1,FTETRAELC,1,2040,0.0
RE1,FTETRAELC,1,2041,0.0
RE1,FTETRAELC,1,2042,0.0
RE1,FTETRAELC,1,2043,0.0
RE1,FTETRAELC,1,2044,0.0
RE1,FTETRAELC,1,2045,0.0
RE1,FTETRAELC,1,2046,0.0
RE1,FTETRAELC,1,2047,0.0
RE1,FTETRAELC,1,2048,0.0
RE1,FTETRAELC,1,2049,0.0
RE1,FTETRAELC,1,2050,0.0
RE1,FTETRAGSL,1,2019,0.0
RE1,FTETRAGSL,1,2020,0.0
RE1,FTETRAGSL,1,2021,0.0
RE1,FTETRAGSL,1,2022,0.0
RE1,FTETRAGSL,1,2023,0.0
RE1,FTETRAGSL,1,2024,0.0
RE1,FTETRAGSL,1,2025,0.0
RE1,FTETRAGSL,1,2026,0.0
RE1,FTETRAGSL,1,2027,0.0
RE1,FTETRAGSL,1,2028,0.0
RE1,FTETRAGSL,1,2029,0.0
RE1,FTETRAGSL,1,2030,0.0
RE1,FTETRAGSL,1,2031,0.0
RE1,FTETRAGSL,1,2032,0.0
RE1,FTETRAGSL,1,2033,0.0
RE1,FTETRAGSL,1,2034,0.0
RE1,FTETRAGSL,1,2035,0.0
RE1,FTETRAGSL,1,2036,0.0
RE1,FTETRAGSL,1,2037,0.0
RE1,FTETRAGSL,1,2038,0.0
RE1,FTETRAGSL,1,2039,0.0
RE1,FTETRAGSL,1,2040,0.0
RE1,FTETRAGSL,1,2041,0.0
RE1,FTETRAGSL,1,2042,0.0
RE1,FTETRAGSL,1,2043,0.0
RE1,FTETRAGSL,1,2044,0.0
RE1,FTETRAGSL,1,2045,0.0
RE1,FTETRAGSL,1,2046,0.0
RE1,FTETRAGSL,1,2047,0.0
RE1,FTETRAGSL,1,2048,0.0
RE1,FTETRAGSL,1,2049,0.0
RE1,FTETRAGSL,1,2050,0.0
RE1,FTETRAHFO,1,2019,0.0
RE1,FTETRAHFO,1,2020,0.0
RE1,FTETRAHFO,1,2021,0.0
RE1,FTETRAHFO,1,2022,0.0
RE1,FTETRAHFO,1,2023,0.0
RE1,FTETRAHFO,1,2024,0.0
RE1,FTETRAHFO,1,2025,0.0
RE1,FTETRAHFO,1,2026,0.0
RE1,FTETRAHFO,1,2027,0.0
RE1,FTETRAHFO,1,2028,0.0
RE1,FTETRAHFO,1,2029,0.0
RE1,FTETRAHFO,1,2030,0.0
RE1,FTETRAHFO,1,2031,0.0
RE1,FTETRAHFO,1,2032,0.0
RE1,FTETRAHFO,1,2033,0.0
RE1,FTETRAHFO,1,2034,0.0
RE1,FTETRAHFO,1,2035,0.0
RE1,FTETRAHFO,1,2036,0.0
RE1,FTETRAHFO,1,2037,0.0
RE1,FTETRAHFO,1,2038,0.0
RE1,FTETRAHFO,1,2039,0.0
RE1,FTETRAHFO,1,2040,0.0
RE1,FTETRAHFO,1,2041,0.0
RE1,FTETRAHFO,1,2042,0.0
RE1,FTETRAHFO,1,2043,0.0
RE1,FTETRAHFO,1,2044,0.0
RE1,FTETRAHFO,1,2045,0.0
RE1,FTETRAHFO,1,2046,0.0
RE1,FTETRAHFO,1,2047,0.0
RE1,FTETRAHFO,1,2048,0.0
RE1,FTETRAHFO,1,2049,0.0
RE1,FTETRAHFO,1,2050,0.0
RE1,FTETRAJFL,1,2019,0.0
RE1,FTETRAJFL,1,2020,0.0
RE1,FTETRAJFL,1,2021,0.0
RE1,FTETRAJFL,1,2022,0.0
RE1,FTETRAJFL,1,2023,0.0
RE1,FTETRAJFL,1,2024,0.0
RE1,FTETRAJFL,1,2025,0.0
RE1,FTETRAJFL,1,2026,0.0
RE1,FTETRAJFL,1,2027,0.0
RE1,FTETRAJFL,1,2028,0.0
RE1,FTETRAJFL,1,2029,0.0
RE1,FTETRAJFL,1,2030,0.0
RE1,FTETRAJFL,1,2031,0.0
RE1,FTETRAJFL,1,2032,0.0
RE1,FTETRAJFL,1,2033,0.0
RE1,FTETRAJFL,1,2034,0.0
RE1,FTETRAJFL,1,2035,0.0
RE1,FTETRAJFL,1,2036,0.0
RE1,FTETRAJFL,1,2037,0.0
RE1,FTETRAJFL,1,2038,0.0
RE1,FTETRAJFL,1,2039,0.0
RE1,FTETRAJFL,1,2040,0.0
RE1,FTETRAJFL,1,2041,0.0
RE1,FTETRAJFL,1,2042,0.0
RE1,FTETRAJFL,1,2043,0.0
RE1,FTETRAJFL,1,2044,0.0
RE1,FTETRAJFL,1,2045,0.0
RE1,FTETRAJFL,1,2046,0.0
RE1,FTETRAJFL,1,2047,0.0
RE1,FTETRAJFL,1,2048,0.0
RE1,FTETRAJFL,1,2049,0.0
RE1,FTETRAJFL,1,2050,0.0
RE1,ICMCOA001,1,2019,0.0
RE1,ICMCOA001,1,2020,0.0
RE1,ICMCOA001,1,2021,0.0
RE1,ICMCOA001,1,2022,0.0
RE1,ICMCOA001,1,2023,0.0
RE1,ICMCOA001,1,2024,0.0
RE1,ICMCOA001,1,2025,0.0
RE1,ICMCOA001,1,2026,0.0
RE1,ICMCOA001,1,2027,0.0
RE1,ICMCOA001,1,2028,0.0
RE1,ICMCOA001,1,2029,0.0
RE1,ICMCOA001,1,2030,0.0
RE1,ICMCOA001,1,2031,0.0
RE1,ICMCOA001,1,2032,0.0
RE1,ICMCOA001,1,2033,0.0
RE1,ICMCOA001,1,2034,0.0
RE1,ICMCOA001,1,2035,0.0
RE1,ICMCOA001,1,2036,0.0
RE1,ICMCOA001,1,2037,0.0
RE1,ICMCOA001,1,2038,0.0
RE1,ICMCOA001,1,2039,0.0
RE1,ICMCOA001,1,2040,0.0
RE1,ICMCOA001,1,2041,0.0
RE1,ICMCOA001,1,2042,0.0
RE1,ICMCOA001,1,2043,0.0
RE1,ICMCOA001,1,2044,0.0
RE1,ICMCOA001,1,2045,0.0
RE1,ICMCOA001,1,2046,0.0
RE1,ICMCOA001,1,2047,0.0
RE1,ICMCOA001,1,2048,0.0
RE1,ICMCOA001,1,2049,0.0
RE1,ICMCOA001,1,2050,0.0
RE1,ICMCOA005,1,2019,0.0
RE1,ICMCOA005,1,2020,0.0
RE1,ICMCOA005,1,2021,0.0
RE1,ICMCOA005,1,2022,0.0
RE1,ICMCOA005,1,2023,0.0
RE1,ICMCOA005,1,2024,0.0
RE1,ICMCOA005,1,2025,0.0
RE1,ICMCOA005,1,2026,0.0
RE1,ICMCOA005,1,2027,0.0
RE1,ICMCOA005,1,2028,0.0
RE1,ICMCOA005,1,2029,0.0
RE1,ICMCOA005,1,2030,0.0
RE1,ICMCOA005,1,2031,0.0
RE1,ICMCOA005,1,2032,0.0
RE1,ICMCOA005,1,2033,0.0
RE1,ICMCOA005,1,2034,0.0
RE1,ICMCOA005,1,2035,0.0
RE1,ICMCOA005,1,2036,0.0
RE1,ICMCOA005,1,2037,0.0
RE1,ICMCOA005,1,2038,0.0
RE1,ICMCOA005,1,2039,0.0
RE1,ICMCOA005,1,2040,0.0
RE1,ICMCOA005,1,2041,0.0
RE1,ICMCOA005,1,2042,0.0
RE1,ICMCOA005,1,2043,0.0
RE1,ICMCOA005,1,2044,0.0
RE1,ICMCOA005,1,2045,0.0
RE1,ICMCOA005,1,2046,0.0
RE1,ICMCOA005,1,2047,0.0
RE1,ICMCOA005,1,2048,0.0
RE1,ICMCOA005,1,2049,0.0
RE1,ICMCOA005,1,2050,0.0
RE1,IFPELC001,1,2019,0.0
RE1,IFPELC001,1,2020,0.0
RE1,IFPELC001,1,2021,0.0
RE1,IFPELC001,1,2022,0.0
RE1,IFPELC001,1,2023,0.0
RE1,IFPELC001,1,2024,0.0
RE1,IFPELC001,1,2025,0.0
RE1,IFPELC001,1,2026,0.0
RE1,IFPELC001,1,2027,0.0
RE1,IFPELC001,1,2028,0.0
RE1,IFPELC001,1,2029,0.0
RE1,IFPELC001,1,2030,0.0
RE1,IFPELC001,1,2031,0.0
RE1,IFPELC001,1,2032,0.0
RE1,IFPELC001,1,2033,0.0
RE1,IFPELC001,1,2034,0.0
RE1,IFPELC001,1,2035,0.0
RE1,IFPELC001,1,2036,0.0
RE1,IFPELC001,1,2037,0.0
RE1,IFPELC001,1,2038,0.0
RE1,IFPELC001,1,2039,0.0
RE1,IFPELC001,1,2040,0.0
RE1,IFPELC001,1,2041,0.0
RE1,IFPELC001,1,2042,0.0
RE1,IFPELC001,1,2043,0.0
RE1,IFPELC001,1,2044,0.0
RE1,IFPELC001,1,2045,0.0
RE1,IFPELC001,1,2046,0.0
RE1,IFPELC001,1,2047,0.0
RE1,IFPELC001,1,2048,0.0
RE1,IFPELC001,1,2049,0.0
RE1,IFPELC001,1,2050,0.0
RE1,IMPBIO,1,2019,0.0
RE1,IMPBIO,1,2020,0.0
RE1,IMPBIO,1,2021,0.0
RE1,IMPBIO,1,2022,0.0
RE1,IMPBIO,1,2023,0.0
RE1,IMPBIO,1,2024,0.0
RE1,IMPBIO,1,2025,0.0
RE1,IMPBIO,1,2026,0.0
RE1,IMPBIO,1,2027,0.0
RE1,IMPBIO,1,2028,0.0
RE1,IMPBIO,1,2029,0.0
RE1,IMPBIO,1,2030,0.0
RE1,IMPBIO,1,2031,0.0
RE1,IMPBIO,1,2032,0.0
RE1,IMPBIO,1,2033,0.0
RE1,IMPBIO,1,2034,0.0
RE1,IMPBIO,1,2035,0.0
RE1,IMPBIO,1,2036,0.0
RE1,IMPBIO,1,2037,0.0
RE1,IMPBIO,1,2038,0.0
RE1,IMPBIO,1,2039,0.0
RE1,IMPBIO,1,2040,0.0
RE1,IMPBIO,1,2041,0.0
RE1,IMPBIO,1,2042,0.0
RE1,IMPBIO,1,2043,0.0
RE1,IMPBIO,1,2044,0.0
RE1,IMPBIO,1,2045,0.0
RE1,IMPBIO,1,2046,0.0
RE1,IMPBIO,1,2047,0.0
RE1,IMPBIO,1,2048,0.0
RE1,IMPBIO,1,2049,0.0
RE1,IMPBIO,1,2050,0.0
RE1,IMPCOA,1,2019,0.0
RE1,IMPCOA,1,2020,0.0
RE1,IMPCOA,1,2021,0.0
RE1,IMPCOA,1,2022,0.0
RE1,IMPCOA,1,2023,0.0
RE1,IMPCOA,1,2024,0.0
RE1,IMPCOA,1,2025,0.0
RE1,IMPCOA,1,2026,0.0
RE1,IMPCOA,1,2027,0.0
RE1,IMPCOA,1,2028,0.0
RE1,IMPCOA,1,2029,0.0
RE1,IMPCOA,1,2030,0.0
RE1,IMPCOA,1,2031,0.0
RE1,IMPCOA,1,2032,0.0
RE1,IMPCOA,1,2033,0.0
RE1,IMPCOA,1,2034,0.0
RE1,IMPCOA,1,2035,0.0
RE1,IMPCOA,1,2036,0.0
RE1,IMPCOA,1,2037,0.0
RE1,IMPCOA,1,2038,0.0
RE1,IMPCOA,1,2039,0.0
RE1,IMPCOA,1,2040,0.0
RE1,IMPCOA,1,2041,0.0
RE1,IMPCOA,1,2042,0.0
RE1,IMPCOA,1,2043,0.0
RE1,IMPCOA,1,2044,0.0
RE1,IMPCOA,1,2045,0.0
RE1,IMPCOA,1,2046,0.0
RE1,IMPCOA,1,2047,0.0
RE1,IMPCOA,1,2048,0.0
RE1,IMPCOA,1,2049,0.0
RE1,IMPCOA,1,2050,0.0
RE1,IMPDSL,1,2019,0.0
RE1,IMPDSL,1,2020,0.0
RE1,IMPDSL,1,2021,0.0
RE1,IMPDSL,1,2022,0.0
RE1,IMPDSL,1,2023,0.0
RE1,IMPDSL,1,2024,0.0
RE1,IMPDSL,1,2025,0.0
RE1,IMPDSL,1,2026,0.0
RE1,IMPDSL,1,2027,0.0
RE1,IMPDSL,1,2028,0.0
RE1,IMPDSL,1,2029,0.0
RE1,IMPDSL,1,2030,0.0
RE1,IMPDSL,1,2031,0.0
RE1,IMPDSL,1,2032,0.0
RE1,IMPDSL,1,2033,0.0
RE1,IMPDSL,1,2034,0.0
RE1,IMPDSL,1,2035,0.0
RE1,IMPDSL,1,2036,0.0
RE1,IMPDSL,1,2037,0.0
RE1,IMPDSL,1,2038,0.0
RE1,IMPDSL,1,2039,0.0
RE1,IMPDSL,1,2040,0.0
RE1,IMPDSL,1,2041,0.0
RE1,IMPDSL,1,2042,0.0
RE1,IMPDSL,1,2043,0.0
RE1,IMPDSL,1,2044,0.0
RE1,IMPDSL,1,2045,0.0
RE1,IMPDSL,1,2046,0.0
RE1,IMPDSL,1,2047,0.0
RE1,IMPDSL,1,2048,0.0
RE1,IMPDSL,1,2049,0.0
RE1,IMPDSL,1,2050,0.0
RE1,IMPELC001,1,2019,0.0
RE1,IMPELC001,1,2020,0.0
RE1,IMPELC001,1,2021,0.0
RE1,IMPELC001,1,2022,0.0
RE1,IMPELC001,1,2023,0.0
RE1,IMPELC001,1,2024,0.0
RE1,IMPELC001,1,2025,0.0
RE1,IMPELC001,1,2026,0.0
RE1,IMPELC001,1,2027,0.0
RE1,IMPELC001,1,2028,0.0
RE1,IMPELC001,1,2029,0.0
RE1,IMPELC001,1,2030,0.0
RE1,IMPELC001,1,2031,0.0
RE1,IMPELC001,1,2032,0.0
RE1,IMPELC001,1,2033,0.0
RE1,IMPELC001,1,2034,0.0
RE1,IMPELC001,1,2035,0.0
RE1,IMPELC001,1,2036,0.0
RE1,IMPELC001,1,2037,0.0
RE1,IMPELC001,1,2038,0.0
RE1,IMPELC001,1,2039,0.0
RE1,IMPELC001,1,2040,0.0
RE1,IMPELC001,1,2041,0.0
RE1,IMPELC001,1,2042,0.0
RE1,IMPELC001,1,2043,0.0
RE1,IMPELC001,1,2044,0.0
RE1,IMPELC001,1,2045,0.0
RE1,IMPELC001,1,2046,0.0
RE1,IMPELC001,1,2047,0.0
RE1,IMPELC001,1,2048,0.0
RE1,IMPELC001,1,2049,0.0
RE1,IMPELC001,1,2050,0.0
RE1,IMPELC002,1,2019,0.0
RE1,IMPELC002,1,2020,0.0
RE1,IMPELC002,1,2021,0.0
RE1,IMPELC002,1,2022,0.0
RE1,IMPELC002,1,2023,0.0
RE1,IMPELC002,1,2024,0.0
RE1,IMPELC002,1,2025,0.0
RE1,IMPELC002,1,2026,0.0
RE1,IMPELC002,1,2027,0.0
RE1,IMPELC002,1,2028,0.0
RE1,IMPELC002,1,2029,0.0
RE1,IMPELC002,1,2030,0.0
RE1,IMPELC002,1,2031,0.0
RE1,IMPELC002,1,2032,0.0
RE1,IMPELC002,1,2033,0.0
RE1,IMPELC002,1,2034,0.0
RE1,IMPELC002,1,2035,0.0
RE1,IMPELC002,1,2036,0.0
RE1,IMPELC002,1,2037,0.0
RE1,IMPELC002,1,2038,0.0
RE1,IMPELC002,1,2039,0.0
RE1,IMPELC002,1,2040,0.0
RE1,IMPELC002,1,2041,0.0
RE1,IMPELC002,1,2042,0.0
RE1,IMPELC002,1,2043,0.0
RE1,IMPELC002,1,2044,0.0
RE1,IMPELC002,1,2045,0.0
RE1,IMPELC002,1,2046,0.0
RE1,IMPELC002,1,2047,0.0
RE1,IMPELC002,1,2048,0.0
RE1,IMPELC002,1,2049,0.0
RE1,IMPELC002,1,2050,0.0
RE1,IMPGSL,1,2019,0.0
RE1,IMPGSL,1,2020,0.0
RE1,IMPGSL,1,2021,0.0
RE1,IMPGSL,1,2022,0.0
RE1,IMPGSL,1,2023,0.0
RE1,IMPGSL,1,2024,0.0
RE1,IMPGSL,1,2025,0.0
RE1,IMPGSL,1,2026,0.0
RE1,IMPGSL,1,2027,0.0
RE1,IMPGSL,1,2028,0.0
RE1,IMPGSL,1,2029,0.0
RE1,IMPGSL,1,2030,0.0
RE1,IMPGSL,1,2031,0.0
RE1,IMPGSL,1,2032,0.0
RE1,IMPGSL,1,2033,0.0
RE1,IMPGSL,1,2034,0.0
RE1,IMPGSL,1,2035,0.0
RE1,IMPGSL,1,2036,0.0
RE1,IMPGSL,1,2037,0.0
RE1,IMPGSL,1,2038,0.0
RE1,IMPGSL,1,2039,0.0
RE1,IMPGSL,1,2040,0.0
RE1,IMPGSL,1,2041,0.0
RE1,IMPGSL,1,2042,0.0
RE1,IMPGSL,1,2043,0.0
RE1,IMPGSL,1,2044,0.0
RE1,IMPGSL,1,2045,0.0
RE1,IMPGSL,1,2046,0.0
RE1,IMPGSL,1,2047,0.0
RE1,IMPGSL,1,2048,0.0
RE1,IMPGSL,1,2049,0.0
RE1,IMPGSL,1,2050,0.0
RE1,IMPHFOMOM,1,2019,0.0
RE1,IMPHFOMOM,1,2020,0.0
RE1,IMPHFOMOM,1,2021,0.0
RE1,IMPHFOMOM,1,2022,0.0
RE1,IMPHFOMOM,1,2023,0.0
RE1,IMPHFOMOM,1,2024,0.0
RE1,IMPHFOMOM,1,2025,0.0
RE1,IMPHFOMOM,1,2026,0.0
RE1,IMPHFOMOM,1,2027,0.0
RE1,IMPHFOMOM,1,2028,0.0
RE1,IMPHFOMOM,1,2029,0.0
RE1,IMPHFOMOM,1,2030,0.0
RE1,IMPHFOMOM,1,2031,0.0
RE1,IMPHFOMOM,1,2032,0.0
RE1,IMPHFOMOM,1,2033,0.0
RE1,IMPHFOMOM,1,2034,0.0
RE1,IMPHFOMOM,1,2035,0.0
RE1,IMPHFOMOM,1,2036,0.0
RE1,IMPHFOMOM,1,2037,0.0
RE1,IMPHFOMOM,1,2038,0.0
RE1,IMPHFOMOM,1,2039,0.0
RE1,IMPHFOMOM,1,2040,0.0
RE1,IMPHFOMOM,1,2041,0.0
RE1,IMPHFOMOM,1,2042,0.0
RE1,IMPHFOMOM,1,2043,0.0
RE1,IMPHFOMOM,1,2044,0.0
RE1,IMPHFOMOM,1,2045,0.0
RE1,IMPHFOMOM,1,2046,0.0
RE1,IMPHFOMOM,1,2047,0.0
RE1,IMPHFOMOM,1,2048,0.0
RE1,IMPHFOMOM,1,2049,0.0
RE1,IMPHFOMOM,1,2050,0.0
RE1,IMPHFONAI,1,2019,0.0
RE1,IMPHFONAI,1,2020,0.0
RE1,IMPHFONAI,1,2021,0.0
RE1,IMPHFONAI,1,2022,0.0
RE1,IMPHFONAI,1,2023,0.0
RE1,IMPHFONAI,1,2024,0.0
RE1,IMPHFONAI,1,2025,0.0
RE1,IMPHFONAI,1,2026,0.0
RE1,IMPHFONAI,1,2027,0.0
RE1,IMPHFONAI,1,2028,0.0
RE1,IMPHFONAI,1,2029,0.0
RE1,IMPHFONAI,1,2030,0.0
RE1,IMPHFONAI,1,2031,0.0
RE1,IMPHFONAI,1,2032,0.0
RE1,IMPHFONAI,1,2033,0.0
RE1,IMPHFONAI,1,2034,0.0
RE1,IMPHFONAI,1,2035,0.0
RE1,IMPHFONAI,1,2036,0.0
RE1,IMPHFONAI,1,2037,0.0
RE1,IMPHFONAI,1,2038,0.0
RE1,IMPHFONAI,1,2039,0.0
RE1,IMPHFONAI,1,2040,0.0
RE1,IMPHFONAI,1,2041,0.0
RE1,IMPHFONAI,1,2042,0.0
RE1,IMPHFONAI,1,2043,0.0
RE1,IMPHFONAI,1,2044,0.0
RE1,IMPHFONAI,1,2045,0.0
RE1,IMPHFONAI,1,2046,0.0
RE1,IMPHFONAI,1,2047,0.0
RE1,IMPHFONAI,1,2048,0.0
RE1,IMPHFONAI,1,2049,0.0
RE1,IMPHFONAI,1,2050,0.0
RE1,IMPJFL,1,2019,0.0
RE1,IMPJFL,1,2020,0.0
RE1,IMPJFL,1,2021,0.0
RE1,IMPJFL,1,2022,0.0
RE1,IMPJFL,1,2023,0.0
RE1,IMPJFL,1,2024,0.0
RE1,IMPJFL,1,2025,0.0
RE1,IMPJFL,1,2026,0.0
RE1,IMPJFL,1,2027,0.0
RE1,IMPJFL,1,2028,0.0
RE1,IMPJFL,1,2029,0.0
RE1,IMPJFL,1,2030,0.0
RE1,IMPJFL,1,2031,0.0
RE1,IMPJFL,1,2032,0.0
RE1,IMPJFL,1,2033,0.0
RE1,IMPJFL,1,2034,0.0
RE1,IMPJFL,1,2035,0.0
RE1,IMPJFL,1,2036,0.0
RE1,IMPJFL,1,2037,0.0
RE1,IMPJFL,1,2038,0.0
RE1,IMPJFL,1,2039,0.0
RE1,IMPJFL,1,2040,0.0
RE1,IMPJFL,1,2041,0.0
RE1,IMPJFL,1,2042,0.0
RE1,IMPJFL,1,2043,0.0
RE1,IMPJFL,1,2044,0.0
RE1,IMPJFL,1,2045,0.0
RE1,IMPJFL,1,2046,0.0
RE1,IMPJFL,1,2047,0.0
RE1,IMPJFL,1,2048,0.0
RE1,IMPJFL,1,2049,0.0
RE1,IMPJFL,1,2050,0.0
RE1,IMPKER,1,2019,0.0
RE1,IMPKER,1,2020,0.0
RE1,IMPKER,1,2021,0.0
RE1,IMPKER,1,2022,0.0
RE1,IMPKER,1,2023,0.0
RE1,IMPKER,1,2024,0.0
RE1,IMPKER,1,2025,0.0
RE1,IMPKER,1,2026,0.0
RE1,IMPKER,1,2027,0.0
RE1,IMPKER,1,2028,0.0
RE1,IMPKER,1,2029,0.0
RE1,IMPKER,1,2030,0.0
RE1,IMPKER,1,2031,0.0
RE1,IMPKER,1,2032,0.0
RE1,IMPKER,1,2033,0.0
RE1,IMPKER,1,2034,0.0
RE1,IMPKER,1,2035,0.0
RE1,IMPKER,1,2036,0.0
RE1,IMPKER,1,2037,0.0
RE1,IMPKER,1,2038,0.0
RE1,IMPKER,1,2039,0.0
RE1,IMPKER,1,2040,0.0
RE1,IMPKER,1,2041,0.0
RE1,IMPKER,1,2042,0.0
RE1,IMPKER,1,2043,0.0
RE1,IMPKER,1,2044,0.0
RE1,IMPKER,1,2045,0.0
RE1,IMPKER,1,2046,0.0
RE1,IMPKER,1,2047,0.0
RE1,IMPKER,1,2048,0.0
RE1,IMPKER,1,2049,0.0
RE1,IMPKER,1,2050,0.0
RE1,IMPLFOELD,1,2019,0.0
RE1,IMPLFOELD,1,2020,0.0
RE1,IMPLFOELD,1,2021,0.0
RE1,IMPLFOELD,1,2022,0.0
RE1,IMPLFOELD,1,2023,0.0
RE1,IMPLFOELD,1,2024,0.0
RE1,IMPLFOELD,1,2025,0.0
RE1,IMPLFOELD,1,2026,0.0
RE1,IMPLFOELD,1,2027,0.0
RE1,IMPLFOELD,1,2028,0.0
RE1,IMPLFOELD,1,2029,0.0
RE1,IMPLFOELD,1,2030,0.0
RE1,IMPLFOELD,1,2031,0.0
RE1,IMPLFOELD,1,2032,0.0
RE1,IMPLFOELD,1,2033,0.0
RE1,IMPLFOELD,1,2034,0.0
RE1,IMPLFOELD,1,2035,0.0
RE1,IMPLFOELD,1,2036,0.0
RE1,IMPLFOELD,1,2037,0.0
RE1,IMPLFOELD,1,2038,0.0
RE1,IMPLFOELD,1,2039,0.0
RE1,IMPLFOELD,1,2040,0.0
RE1,IMPLFOELD,1,2041,0.0
RE1,IMPLFOELD,1,2042,0.0
RE1,IMPLFOELD,1,2043,0.0
RE1,IMPLFOELD,1,2044,0.0
RE1,IMPLFOELD,1,2045,0.0
RE1,IMPLFOELD,1,2046,0.0
RE1,IMPLFOELD,1,2047,0.0
RE1,IMPLFOELD,1,2048,0.0
RE1,IMPLFOELD,1,2049,0.0
RE1,IMPLFOELD,1,2050,0.0
RE1,IMPLPG,1,2019,0.0
RE1,IMPLPG,1,2020,0.0
RE1,IMPLPG,1,2021,0.0
RE1,IMPLPG,1,2022,0.0
RE1,IMPLPG,1,2023,0.0
RE1,IMPLPG,1,2024,0.0
RE1,IMPLPG,1,2025,0.0
RE1,IMPLPG,1,2026,0.0
RE1,IMPLPG,1,2027,0.0
RE1,IMPLPG,1,2028,0.0
RE1,IMPLPG,1,2029,0.0
RE1,IMPLPG,1,2030,0.0
RE1,IMPLPG,1,2031,0.0
RE1,IMPLPG,1,2032,0.0
RE1,IMPLPG,1,2033,0.0
RE1,IMPLPG,1,2034,0.0
RE1,IMPLPG,1,2035,0.0
RE1,IMPLPG,1,2036,0.0
RE1,IMPLPG,1,2037,0.0
RE1,IMPLPG,1,2038,0.0
RE1,IMPLPG,1,2039,0.0
RE1,IMPLPG,1,2040,0.0
RE1,IMPLPG,1,2041,0.0
RE1,IMPLPG,1,2042,0.0
RE1,IMPLPG,1,2043,0.0
RE1,IMPLPG,1,2044,0.0
RE1,IMPLPG,1,2045,0.0
RE1,IMPLPG,1,2046,0.0
RE1,IMPLPG,1,2047,0.0
RE1,IMPLPG,1,2048,0.0
RE1,IMPLPG,1,2049,0.0
RE1,IMPLPG,1,2050,0.0
RE1,IMPNGS,1,2019,0.0
RE1,IMPNGS,1,2020,0.0
RE1,IMPNGS,1,2021,0.0
RE1,IMPNGS,1,2022,0.0
RE1,IMPNGS,1,2023,0.0
RE1,IMPNGS,1,2024,0.0
RE1,IMPNGS,1,2025,0.0
RE1,IMPNGS,1,2026,0.0
RE1,IMPNGS,1,2027,0.0
RE1,IMPNGS,1,2028,0.0
RE1,IMPNGS,1,2029,0.0
RE1,IMPNGS,1,2030,0.0
RE1,IMPNGS,1,2031,0.0
RE1,IMPNGS,1,2032,0.0
RE1,IMPNGS,1,2033,0.0
RE1,IMPNGS,1,2034,0.0
RE1,IMPNGS,1,2035,0.0
RE1,IMPNGS,1,2036,0.0
RE1,IMPNGS,1,2037,0.0
RE1,IMPNGS,1,2038,0.0
RE1,IMPNGS,1,2039,0.0
RE1,IMPNGS,1,2040,0.0
RE1,IMPNGS,1,2041,0.0
RE1,IMPNGS,1,2042,0.0
RE1,IMPNGS,1,2043,0.0
RE1,IMPNGS,1,2044,0.0
RE1,IMPNGS,1,2045,0.0
RE1,IMPNGS,1,2046,0.0
RE1,IMPNGS,1,2047,0.0
RE1,IMPNGS,1,2048,0.0
RE1,IMPNGS,1,2049,0.0
RE1,IMPNGS,1,2050,0.0
RE1,IMPURN,1,2019,0.0
RE1,IMPURN,1,2020,0.0
RE1,IMPURN,1,2021,0.0
RE1,IMPURN,1,2022,0.0
RE1,IMPURN,1,2023,0.0
RE1,IMPURN,1,2024,0.0
RE1,IMPURN,1,2025,0.0
RE1,IMPURN,1,2026,0.0
RE1,IMPURN,1,2027,0.0
RE1,IMPURN,1,2028,0.0
RE1,IMPURN,1,2029,0.0
RE1,IMPURN,1,2030,0.0
RE1,IMPURN,1,2031,0.0
RE1,IMPURN,1,2032,0.0
RE1,IMPURN,1,2033,0.0
RE1,IMPURN,1,2034,0.0
RE1,IMPURN,1,2035,0.0
RE1,IMPURN,1,2036,0.0
RE1,IMPURN,1,2037,0.0
