REGION,TECHNOLOGY,YEAR,VALUE
RE1,TRBGSL005,2048,3770.6
RE1,TRBGSL005,2049,3770.6
RE1,TRBGSL005,2050,3770.6
RE1,TRBGSL010,2019,3770.6
RE1,TRBGSL010,2020,3770.6
RE1,TRBGSL010,2021,3770.6
RE1,TRBGSL010,2022,3770.6
RE1,TRBGSL010,2023,3770.6
RE1,TRBGSL010,2024,3770.6
RE1,TRBGSL010,2025,3770.6
RE1,TRBGSL010,2026,3770.6
RE1,TRBGSL010,2027,3770.6
RE1,TRBGSL010,2028,3770.6
RE1,TRBGSL010,2029,3770.6
RE1,TRBGSL010,2030,3770.6
RE1,TRBGSL010,2031,3770.6
RE1,TRBGSL010,2032,3770.6
RE1,TRBGSL010,2033,3770.6
RE1,TRBGSL010,2034,3770.6
RE1,TRBGSL010,2035,3770.6
RE1,TRBGSL010,2036,3770.6
RE1,TRBGSL010,2037,3770.6
RE1,TRBGSL010,2038,3770.6
RE1,TRBGSL010,2039,3770.6
RE1,TRBGSL010,2040,3770.6
RE1,TRBGSL010,2041,3770.6
RE1,TRBGSL010,2042,3770.6
RE1,TRBGSL010,2043,3770.6
RE1,TRBGSL010,2044,3770.6
RE1,TRBGSL010,2045,3770.6
RE1,TRBGSL010,2046,3770.6
RE1,TRBGSL010,2047,3770.6
RE1,TRBGSL010,2048,3770.6
RE1,TRBGSL010,2049,3770.6
RE1,TRBGSL010,2050,3770.6
RE1,TRCDSL001,2019,763.43
RE1,TRCDSL001,2020,763.43
RE1,TRCDSL001,2021,763.43
RE1,TRCDSL001,2022,763.43
RE1,TRCDSL001,2023,763.43
RE1,TRCDSL001,2024,763.43
RE1,TRCDSL001,2025,763.43
RE1,TRCDSL001,2026,763.43
RE1,TRCDSL001,2027,763.43
RE1,TRCDSL001,2028,763.43
RE1,TRCDSL001,2029,763.43
RE1,TRCDSL001,2030,763.43
RE1,TRCDSL001,2031,763.43
RE1,TRCDSL001,2032,763.43
RE1,TRCDSL001,2033,763.43
RE1,TRCDSL001,2034,763.43
RE1,TRCDSL001,2035,763.43
RE1,TRCDSL001,2036,763.43
RE1,TRCDSL001,2037,763.43
RE1,TRCDSL001,2038,763.43
RE1,TRCDSL001,2039,763.43
RE1,TRCDSL001,2040,763.43
RE1,TRCDSL001,2041,763.43
RE1,TRCDSL001,2042,763.43
RE1,TRCDSL001,2043,763.43
RE1,TRCDSL001,2044,763.43
RE1,TRCDSL001,2045,763.43
RE1,TRCDSL001,2046,763.43
RE1,TRCDSL001,2047,763.43
RE1,TRCDSL001,2048,763.43
RE1,TRCDSL001,2049,763.43
RE1,TRCDSL001,2050,763.43
RE1,TRCDSL005,2019,970.0
RE1,TRCDSL005,2020,970.0
RE1,TRCDSL005,2021,970.0
RE1,TRCDSL005,2022,970.0
RE1,TRCDSL005,2023,970.0
RE1,TRCDSL005,2024,970.0
RE1,TRCDSL005,2025,970.0
RE1,TRCDSL005,2026,970.0
RE1,TRCDSL005,2027,970.0
RE1,TRCDSL005,2028,970.0
RE1,TRCDSL005,2029,970.0
RE1,TRCDSL005,2030,970.0
RE1,TRCDSL005,2031,970.0
RE1,TRCDSL005,2032,970.0
RE1,TRCDSL005,2033,970.0
RE1,TRCDSL005,2034,970.0
RE1,TRCDSL005,2035,970.0
RE1,TRCDSL005,2036,970.0
RE1,TRCDSL005,2037,970.0
RE1,TRCDSL005,2038,970.0
RE1,TRCDSL005,2039,970.0
RE1,TRCDSL005,2040,970.0
RE1,TRCDSL005,2041,970.0
RE1,TRCDSL005,2042,970.0
RE1,TRCDSL005,2043,970.0
RE1,TRCDSL005,2044,970.0
RE1,TRCDSL005,2045,970.0
RE1,TRCDSL005,2046,970.0
RE1,TRCDSL005,2047,970.0
RE1,TRCDSL005,2048,970.0
RE1,TRCDSL005,2049,970.0
RE1,TRCDSL005,2050,970.0
RE1,TRCDSL010,2019,970.0
RE1,TRCDSL010,2020,970.0
RE1,TRCDSL010,2021,970.0
RE1,TRCDSL010,2022,970.0
RE1,TRCDSL010,2023,970.0
RE1,TRCDSL010,2024,970.0
RE1,TRCDSL010,2025,970.0
RE1,TRCDSL010,2026,970.0
RE1,TRCDSL010,2027,970.0
RE1,TRCDSL010,2028,970.0
RE1,TRCDSL010,2029,970.0
RE1,TRCDSL010,2030,970.0
RE1,TRCDSL010,2031,970.0
RE1,TRCDSL010,2032,970.0
RE1,TRCDSL010,2033,970.0
RE1,TRCDSL010,2034,970.0
RE1,TRCDSL010,2035,970.0
RE1,TRCDSL010,2036,970.0
RE1,TRCDSL010,2037,970.0
RE1,TRCDSL010,2038,970.0
RE1,TRCDSL010,2039,970.0
RE1,TRCDSL010,2040,970.0
RE1,TRCDSL010,2041,970.0
RE1,TRCDSL010,2042,970.0
RE1,TRCDSL010,2043,970.0
RE1,TRCDSL010,2044,970.0
RE1,TRCDSL010,2045,970.0
RE1,TRCDSL010,2046,970.0
RE1,TRCDSL010,2047,970.0
RE1,TRCDSL010,2048,970.0
RE1,TRCDSL010,2049,970.0
RE1,TRCDSL010,2050,970.0
RE1,TRCELC001,2019,2528.58
RE1,TRCELC001,2020,1439.63
RE1,TRCELC001,2021,1439.63
RE1,TRCELC001,2022,1439.63
RE1,TRCELC001,2023,1439.63
RE1,TRCELC001,2024,1439.63
RE1,TRCELC001,2025,1439.63
RE1,TRCELC001,2026,1439.63
RE1,TRCELC001,2027,1439.63
RE1,TRCELC001,2028,1439.63
RE1,TRCELC001,2029,1439.63
RE1,TRCELC001,2030,1439.63
RE1,TRCELC001,2031,1439.63
RE1,TRCELC001,2032,1439.63
RE1,TRCELC001,2033,1439.63
RE1,TRCELC001,2034,1439.63
RE1,TRCELC001,2035,1439.63
RE1,TRCELC001,2036,1439.63
RE1,TRCELC001,2037,1439.63
RE1,TRCELC001,2038,1439.63
RE1,TRCELC001,2039,1439.63
RE1,TRCELC001,2040,1391.25
RE1,TRCELC001,2041,1391.25
RE1,TRCELC001,2042,1391.25
RE1,TRCELC001,2043,1391.25
RE1,TRCELC001,2044,1391.25
RE1,TRCELC001,2045,1391.25
RE1,TRCELC001,2046,1391.25
RE1,TRCELC001,2047,1391.25
RE1,TRCELC001,2048,1391.25
RE1,TRCELC001,2049,1391.25
RE1,TRCELC001,2050,1342.86
RE1,TRCGSL001,2019,740.78
RE1,TRCGSL001,2020,740.78
RE1,TRCGSL001,2021,740.78
RE1,TRCGSL001,2022,740.78
RE1,TRCGSL001,2023,740.78
RE1,TRCGSL001,2024,740.78
RE1,TRCGSL001,2025,740.78
RE1,TRCGSL001,2026,740.78
RE1,TRCGSL001,2027,740.78
RE1,TRCGSL001,2028,740.78
RE1,TRCGSL001,2029,740.78
RE1,TRCGSL001,2030,740.78
RE1,TRCGSL001,2031,740.78
RE1,TRCGSL001,2032,740.78
RE1,TRCGSL001,2033,740.78
RE1,TRCGSL001,2034,740.78
RE1,TRCGSL001,2035,740.78
RE1,TRCGSL001,2036,740.78
RE1,TRCGSL001,2037,740.78
RE1,TRCGSL001,2038,740.78
RE1,TRCGSL001,2039,740.78
RE1,TRCGSL001,2040,740.78
RE1,TRCGSL001,2041,740.78
RE1,TRCGSL001,2042,740.78
RE1,TRCGSL001,2043,740.78
RE1,TRCGSL001,2044,740.78
RE1,TRCGSL001,2045,740.78
RE1,TRCGSL001,2046,740.78
RE1,TRCGSL001,2047,740.78
RE1,TRCGSL001,2048,740.78
RE1,TRCGSL001,2049,740.78
RE1,TRCGSL001,2050,740.78
RE1,TRCGSL005,2019,950.02
RE1,TRCGSL005,2020,950.02
RE1,TRCGSL005,2021,950.02
RE1,TRCGSL005,2022,950.02
RE1,TRCGSL005,2023,950.02
RE1,TRCGSL005,2024,950.02
RE1,TRCGSL005,2025,950.02
RE1,TRCGSL005,2026,950.02
RE1,TRCGSL005,2027,950.02
RE1,TRCGSL005,2028,950.02
RE1,TRCGSL005,2029,950.02
RE1,TRCGSL005,2030,950.02
RE1,TRCGSL005,2031,950.02
RE1,TRCGSL005,2032,950.02
RE1,TRCGSL005,2033,950.02
RE1,TRCGSL005,2034,950.02
RE1,TRCGSL005,2035,950.02
RE1,TRCGSL005,2036,950.02
RE1,TRCGSL005,2037,950.02
RE1,TRCGSL005,2038,950.02
RE1,TRCGSL005,2039,950.02
RE1,TRCGSL005,2040,950.02
RE1,TRCGSL005,2041,950.02
RE1,TRCGSL005,2042,950.02
RE1,TRCGSL005,2043,950.02
RE1,TRCGSL005,2044,950.02
RE1,TRCGSL005,2045,950.02
RE1,TRCGSL005,2046,950.02
RE1,TRCGSL005,2047,950.02
RE1,TRCGSL005,2048,950.02
RE1,TRCGSL005,2049,950.02
RE1,TRCGSL005,2050,950.02
RE1,TRCGSL010,2019,950.02
RE1,TRCGSL010,2020,950.02
RE1,TRCGSL010,2021,950.02
RE1,TRCGSL010,2022,950.02
RE1,TRCGSL010,2023,950.02
RE1,TRCGSL010,2024,950.02
RE1,TRCGSL010,2025,950.02
RE1,TRCGSL010,2026,950.02
RE1,TRCGSL010,2027,950.02
RE1,TRCGSL010,2028,950.02
RE1,TRCGSL010,2029,950.02
RE1,TRCGSL010,2030,950.02
RE1,TRCGSL010,2031,950.02
RE1,TRCGSL010,2032,950.02
RE1,TRCGSL010,2033,950.02
RE1,TRCGSL010,2034,950.02
RE1,TRCGSL010,2035,950.02
RE1,TRCGSL010,2036,950.02
RE1,TRCGSL010,2037,950.02
RE1,TRCGSL010,2038,950.02
RE1,TRCGSL010,2039,950.02
RE1,TRCGSL010,2040,950.02
RE1,TRCGSL010,2041,950.02
RE1,TRCGSL010,2042,950.02
RE1,TRCGSL010,2043,950.02
RE1,TRCGSL010,2044,950.02
RE1,TRCGSL010,2045,950.02
RE1,TRCGSL010,2046,950.02
RE1,TRCGSL010,2047,950.02
RE1,TRCGSL010,2048,950.02
RE1,TRCGSL010,2049,950.02
RE1,TRCGSL010,2050,950.02
RE1,TRHDSL001,2019,773.26
RE1,TRHDSL001,2020,773.26
RE1,TRHDSL001,2021,773.26
RE1,TRHDSL001,2022,773.26
RE1,TRHDSL001,2023,773.26
RE1,TRHDSL001,2024,773.26
RE1,TRHDSL001,2025,773.26
RE1,TRHDSL001,2026,773.26
RE1,TRHDSL001,2027,773.26
RE1,TRHDSL001,2028,773.26
RE1,TRHDSL001,2029,773.26
RE1,TRHDSL001,2030,773.26
RE1,TRHDSL001,2031,773.26
RE1,TRHDSL001,2032,773.26
RE1,TRHDSL001,2033,773.26
RE1,TRHDSL001,2034,773.26
RE1,TRHDSL001,2035,773.26
RE1,TRHDSL001,2036,773.26
RE1,TRHDSL001,2037,773.26
RE1,TRHDSL001,2038,773.26
RE1,TRHDSL001,2039,773.26
RE1,TRHDSL001,2040,773.26
RE1,TRHDSL001,2041,773.26
RE1,TRHDSL001,2042,773.26
RE1,TRHDSL001,2043,773.26
RE1,TRHDSL001,2044,773.26
RE1,TRHDSL001,2045,773.26
RE1,TRHDSL001,2046,773.26
RE1,TRHDSL001,2047,773.26
RE1,TRHDSL001,2048,773.26
RE1,TRHDSL001,2049,773.26
RE1,TRHDSL001,2050,773.26
RE1,TRHDSL005,2019,973.26
RE1,TRHDSL005,2020,973.26
RE1,TRHDSL005,2021,973.26
RE1,TRHDSL005,2022,973.26
RE1,TRHDSL005,2023,973.26
RE1,TRHDSL005,2024,973.26
RE1,TRHDSL005,2025,973.26
RE1,TRHDSL005,2026,973.26
RE1,TRHDSL005,2027,973.26
RE1,TRHDSL005,2028,973.26
RE1,TRHDSL005,2029,973.26
RE1,TRHDSL005,2030,973.26
RE1,TRHDSL005,2031,973.26
RE1,TRHDSL005,2032,973.26
RE1,TRHDSL005,2033,973.26
RE1,TRHDSL005,2034,973.26
RE1,TRHDSL005,2035,973.26
RE1,TRHDSL005,2036,973.26
RE1,TRHDSL005,2037,973.26
RE1,TRHDSL005,2038,973.26
RE1,TRHDSL005,2039,973.26
RE1,TRHDSL005,2040,973.26
RE1,TRHDSL005,2041,973.26
RE1,TRHDSL005,2042,973.26
RE1,TRHDSL005,2043,973.26
RE1,TRHDSL005,2044,973.26
RE1,TRHDSL005,2045,973.26
RE1,TRHDSL005,2046,973.26
RE1,TRHDSL005,2047,973.26
RE1,TRHDSL005,2048,973.26
RE1,TRHDSL005,2049,973.26
RE1,TRHDSL005,2050,973.26
RE1,TRHDSL010,2019,1093.26
RE1,TRHDSL010,2020,1093.26
RE1,TRHDSL010,2021,1093.26
RE1,TRHDSL010,2022,1093.26
RE1,TRHDSL010,2023,1093.26
RE1,TRHDSL010,2024,1093.26
RE1,TRHDSL010,2025,1093.26
RE1,TRHDSL010,2026,1093.26
RE1,TRHDSL010,2027,1093.26
RE1,TRHDSL010,2028,1093.26
RE1,TRHDSL010,2029,1093.26
RE1,TRHDSL010,2030,1093.26
RE1,TRHDSL010,2031,1093.26
RE1,TRHDSL010,2032,1093.26
RE1,TRHDSL010,2033,1093.26
RE1,TRHDSL010,2034,1093.26
RE1,TRHDSL010,2035,1093.26
RE1,TRHDSL010,2036,1093.26
RE1,TRHDSL010,2037,1093.26
RE1,TRHDSL010,2038,1093.26
RE1,TRHDSL010,2039,1093.26
RE1,TRHDSL010,2040,1093.26
RE1,TRHDSL010,2041,1093.26
RE1,TRHDSL010,2042,1093.26
RE1,TRHDSL010,2043,1093.26
RE1,TRHDSL010,2044,1093.26
RE1,TRHDSL010,2045,1093.26
RE1,TRHDSL010,2046,1093.26
RE1,TRHDSL010,2047,1093.26
RE1,TRHDSL010,2048,1093.26
RE1,TRHDSL010,2049,1093.26
RE1,TRHDSL010,2050,1093.26
RE1,TRHGSL001,2019,773.26
RE1,TRHGSL001,2020,773.26
RE1,TRHGSL001,2021,773.26
RE1,TRHGSL001,2022,773.26
RE1,TRHGSL001,2023,773.26
RE1,TRHGSL001,2024,773.26
RE1,TRHGSL001,2025,773.26
RE1,TRHGSL001,2026,773.26
RE1,TRHGSL001,2027,773.26
RE1,TRHGSL001,2028,773.26
RE1,TRHGSL001,2029,773.26
RE1,TRHGSL001,2030,773.26
RE1,TRHGSL001,2031,773.26
RE1,TRHGSL001,2032,773.26
RE1,TRHGSL001,2033,773.26
RE1,TRHGSL001,2034,773.26
RE1,TRHGSL001,2035,773.26
RE1,TRHGSL001,2036,773.26
RE1,TRHGSL001,2037,773.26
RE1,TRHGSL001,2038,773.26
RE1,TRHGSL001,2039,773.26
RE1,TRHGSL001,2040,773.26
RE1,TRHGSL001,2041,773.26
RE1,TRHGSL001,2042,773.26
RE1,TRHGSL001,2043,773.26
RE1,TRHGSL001,2044,773.26
RE1,TRHGSL001,2045,773.26
RE1,TRHGSL001,2046,773.26
RE1,TRHGSL001,2047,773.26
RE1,TRHGSL001,2048,773.26
RE1,TRHGSL001,2049,773.26
RE1,TRHGSL001,2050,773.26
RE1,TRHGSL005,2019,973.26
RE1,TRHGSL005,2020,973.26
RE1,TRHGSL005,2021,973.26
RE1,TRHGSL005,2022,973.26
RE1,TRHGSL005,2023,973.26
RE1,TRHGSL005,2024,973.26
RE1,TRHGSL005,2025,973.26
RE1,TRHGSL005,2026,973.26
RE1,TRHGSL005,2027,973.26
RE1,TRHGSL005,2028,973.26
RE1,TRHGSL005,2029,973.26
RE1,TRHGSL005,2030,973.26
RE1,TRHGSL005,2031,973.26
RE1,TRHGSL005,2032,973.26
RE1,TRHGSL005,2033,973.26
RE1,TRHGSL005,2034,973.26
RE1,TRHGSL005,2035,973.26
RE1,TRHGSL005,2036,973.26
RE1,TRHGSL005,2037,973.26
RE1,TRHGSL005,2038,973.26
RE1,TRHGSL005,2039,973.26
RE1,TRHGSL005,2040,973.26
RE1,TRHGSL005,2041,973.26
RE1,TRHGSL005,2042,973.26
RE1,TRHGSL005,2043,973.26
RE1,TRHGSL005,2044,973.26
RE1,TRHGSL005,2045,973.26
RE1,TRHGSL005,2046,973.26
RE1,TRHGSL005,2047,973.26
RE1,TRHGSL005,2048,973.26
RE1,TRHGSL005,2049,973.26
RE1,TRHGSL005,2050,973.26
RE1,TRHGSL010,2019,1093.26
RE1,TRHGSL010,2020,1093.26
RE1,TRHGSL010,2021,1093.26
RE1,TRHGSL010,2022,1093.26
RE1,TRHGSL010,2023,1093.26
RE1,TRHGSL010,2024,1093.26
RE1,TRHGSL010,2025,1093.26
RE1,TRHGSL010,2026,1093.26
RE1,TRHGSL010,2027,1093.26
RE1,TRHGSL010,2028,1093.26
RE1,TRHGSL010,2029,1093.26
RE1,TRHGSL010,2030,1093.26
RE1,TRHGSL010,2031,1093.26
RE1,TRHGSL010,2032,1093.26
RE1,TRHGSL010,2033,1093.26
RE1,TRHGSL010,2034,1093.26
RE1,TRHGSL010,2035,1093.26
RE1,TRHGSL010,2036,1093.26
RE1,TRHGSL010,2037,1093.26
RE1,TRHGSL010,2038,1093.26
RE1,TRHGSL010,2039,1093.26
RE1,TRHGSL010,2040,1093.26
RE1,TRHGSL010,2041,1093.26
RE1,TRHGSL010,2042,1093.26
RE1,TRHGSL010,2043,1093.26
RE1,TRHGSL010,2044,1093.26
RE1,TRHGSL010,2045,1093.26
RE1,TRHGSL010,2046,1093.26
RE1,TRHGSL010,2047,1093.26
RE1,TRHGSL010,2048,1093.26
RE1,TRHGSL010,2049,1093.26
RE1,TRHGSL010,2050,1093.26
RE1,TRLDSL001,2019,1040.0
RE1,TRLDSL001,2020,1040.0
RE1,TRLDSL001,2021,1040.0
RE1,TRLDSL001,2022,1040.0
RE1,TRLDSL001,2023,1040.0
RE1,TRLDSL001,2024,1040.0
RE1,TRLDSL001,2025,1040.0
RE1,TRLDSL001,2026,1040.0
RE1,TRLDSL001,2027,1040.0
RE1,TRLDSL001,2028,1040.0
RE1,TRLDSL001,2029,1040.0
RE1,TRLDSL001,2030,1040.0
RE1,TRLDSL001,2031,1040.0
RE1,TRLDSL001,2032,1040.0
RE1,TRLDSL001,2033,1040.0
RE1,TRLDSL001,2034,1040.0
RE1,TRLDSL001,2035,1040.0
RE1,TRLDSL001,2036,1040.0
RE1,TRLDSL001,2037,1040.0
RE1,TRLDSL001,2038,1040.0
RE1,TRLDSL001,2039,1040.0
RE1,TRLDSL001,2040,1040.0
RE1,TRLDSL001,2041,1040.0
RE1,TRLDSL001,2042,1040.0
RE1,TRLDSL001,2043,1040.0
RE1,TRLDSL001,2044,1040.0
RE1,TRLDSL001,2045,1040.0
RE1,TRLDSL001,2046,1040.0
RE1,TRLDSL001,2047,1040.0
RE1,TRLDSL001,2048,1040.0
RE1,TRLDSL001,2049,1040.0
RE1,TRLDSL001,2050,1040.0
RE1,TRLDSL005,2019,1104.0
RE1,TRLDSL005,2020,1104.0
RE1,TRLDSL005,2021,1104.0
RE1,TRLDSL005,2022,1104.0
RE1,TRLDSL005,2023,1104.0
RE1,TRLDSL005,2024,1104.0
RE1,TRLDSL005,2025,1104.0
RE1,TRLDSL005,2026,1104.0
RE1,TRLDSL005,2027,1104.0
RE1,TRLDSL005,2028,1104.0
RE1,TRLDSL005,2029,1104.0
RE1,TRLDSL005,2030,1104.0
RE1,TRLDSL005,2031,1104.0
RE1,TRLDSL005,2032,1104.0
RE1,TRLDSL005,2033,1104.0
RE1,TRLDSL005,2034,1104.0
RE1,TRLDSL005,2035,1104.0
RE1,TRLDSL005,2036,1104.0
RE1,TRLDSL005,2037,1104.0
RE1,TRLDSL005,2038,1104.0
RE1,TRLDSL005,2039,1104.0
RE1,TRLDSL005,2040,1104.0
RE1,TRLDSL005,2041,1104.0
RE1,TRLDSL005,2042,1104.0
RE1,TRLDSL005,2043,1104.0
RE1,TRLDSL005,2044,1104.0
RE1,TRLDSL005,2045,1104.0
RE1,TRLDSL005,2046,1104.0
RE1,TRLDSL005,2047,1104.0
RE1,TRLDSL005,2048,1104.0
RE1,TRLDSL005,2049,1104.0
RE1,TRLDSL005,2050,1104.0
RE1,TRLDSL010,2019,1168.0
RE1,TRLDSL010,2020,1168.0
RE1,TRLDSL010,2021,1168.0
RE1,TRLDSL010,2022,1168.0
RE1,TRLDSL010,2023,1168.0
RE1,TRLDSL010,2024,1168.0
RE1,TRLDSL010,2025,1168.0
RE1,TRLDSL010,2026,1168.0
RE1,TRLDSL010,2027,1168.0
RE1,TRLDSL010,2028,1168.0
RE1,TRLDSL010,2029,1168.0
RE1,TRLDSL010,2030,1168.0
RE1,TRLDSL010,2031,1168.0
RE1,TRLDSL010,2032,1168.0
RE1,TRLDSL010,2033,1168.0
RE1,TRLDSL010,2034,1168.0
RE1,TRLDSL010,2035,1168.0
RE1,TRLDSL010,2036,1168.0
RE1,TRLDSL010,2037,1168.0
RE1,TRLDSL010,2038,1168.0
RE1,TRLDSL010,2039,1168.0
RE1,TRLDSL010,2040,1168.0
RE1,TRLDSL010,2041,1168.0
RE1,TRLDSL010,2042,1168.0
RE1,TRLDSL010,2043,1168.0
RE1,TRLDSL010,2044,1168.0
RE1,TRLDSL010,2045,1168.0
RE1,TRLDSL010,2046,1168.0
RE1,TRLDSL010,2047,1168.0
RE1,TRLDSL010,2048,1168.0
RE1,TRLDSL010,2049,1168.0
RE1,TRLDSL010,2050,1168.0
RE1,TRLELC005,2019,2427.0
RE1,TRLELC005,2020,2427.0
RE1,TRLELC005,2021,2427.0
RE1,TRLELC005,2022,2427.0
RE1,TRLELC005,2023,2427.0
RE1,TRLELC005,2024,2427.0
RE1,TRLELC005,2025,2427.0
RE1,TRLELC005,2026,2427.0
RE1,TRLELC005,2027,2427.0
RE1,TRLELC005,2028,2427.0
RE1,TRLELC005,2029,2427.0
RE1,TRLELC005,2030,2427.0
RE1,TRLELC005,2031,2427.0
RE1,TRLELC005,2032,2427.0
RE1,TRLELC005,2033,2427.0
RE1,TRLELC005,2034,2427.0
RE1,TRLELC005,2035,2427.0
RE1,TRLELC005,2036,2427.0
RE1,TRLELC005,2037,2427.0
RE1,TRLELC005,2038,2427.0
RE1,TRLELC005,2039,2427.0
RE1,TRLELC005,2040,2346.0
RE1,TRLELC005,2041,2346.0
RE1,TRLELC005,2042,2346.0
RE1,TRLELC005,2043,2346.0
RE1,TRLELC005,2044,2346.0
RE1,TRLELC005,2045,2346.0
RE1,TRLELC005,2046,2346.0
RE1,TRLELC005,2047,2346.0
RE1,TRLELC005,2048,2346.0
RE1,TRLELC005,2049,2346.0
RE1,TRLELC005,2050,2346.0
RE1,TRLGSL001,2019,1000.0
RE1,TRLGSL001,2020,1000.0
RE1,TRLGSL001,2021,1000.0
RE1,TRLGSL001,2022,1000.0
RE1,TRLGSL001,2023,1000.0
RE1,TRLGSL001,2024,1000.0
RE1,TRLGSL001,2025,1000.0
RE1,TRLGSL001,2026,1000.0
RE1,TRLGSL001,2027,1000.0
RE1,TRLGSL001,2028,1000.0
RE1,TRLGSL001,2029,1000.0
RE1,TRLGSL001,2030,1000.0
RE1,TRLGSL001,2031,1000.0
RE1,TRLGSL001,2032,1000.0
RE1,TRLGSL001,2033,1000.0
RE1,TRLGSL001,2034,1000.0
RE1,TRLGSL001,2035,1000.0
RE1,TRLGSL001,2036,1000.0
RE1,TRLGSL001,2037,1000.0
RE1,TRLGSL001,2038,1000.0
RE1,TRLGSL001,2039,1000.0
RE1,TRLGSL001,2040,1000.0
RE1,TRLGSL001,2041,1000.0
RE1,TRLGSL001,2042,1000.0
RE1,TRLGSL001,2043,1000.0
RE1,TRLGSL001,2044,1000.0
RE1,TRLGSL001,2045,1000.0
RE1,TRLGSL001,2046,1000.0
RE1,TRLGSL001,2047,1000.0
RE1,TRLGSL001,2048,1000.0
RE1,TRLGSL001,2049,1000.0
RE1,TRLGSL001,2050,1000.0
RE1,TRLGSL005,2019,1061.54
RE1,TRLGSL005,2020,1061.54
RE1,TRLGSL005,2021,1061.54
RE1,TRLGSL005,2022,1061.54
RE1,TRLGSL005,2023,1061.54
RE1,TRLGSL005,2024,1061.54
RE1,TRLGSL005,2025,1061.54
RE1,TRLGSL005,2026,1061.54
RE1,TRLGSL005,2027,1061.54
RE1,TRLGSL005,2028,1061.54
RE1,TRLGSL005,2029,1061.54
RE1,TRLGSL005,2030,1061.54
RE1,TRLGSL005,2031,1061.54
RE1,TRLGSL005,2032,1061.54
RE1,TRLGSL005,2033,1061.54
RE1,TRLGSL005,2034,1061.54
RE1,TRLGSL005,2035,1061.54
RE1,TRLGSL005,2036,1061.54
RE1,TRLGSL005,2037,1061.54
RE1,TRLGSL005,2038,1061.54
RE1,TRLGSL005,2039,1061.54
RE1,TRLGSL005,2040,1061.54
RE1,TRLGSL005,2041,1061.54
RE1,TRLGSL005,2042,1061.54
RE1,TRLGSL005,2043,1061.54
RE1,TRLGSL005,2044,1061.54
RE1,TRLGSL005,2045,1061.54
RE1,TRLGSL005,2046,1061.54
RE1,TRLGSL005,2047,1061.54
RE1,TRLGSL005,2048,1061.54
RE1,TRLGSL005,2049,1061.54
RE1,TRLGSL005,2050,1061.54
RE1,TRLGSL010,2019,1123.08
RE1,TRLGSL010,2020,1123.08
RE1,TRLGSL010,2021,1123.08
RE1,TRLGSL010,2022,1123.08
RE1,TRLGSL010,2023,1123.08
RE1,TRLGSL010,2024,1123.08
RE1,TRLGSL010,2025,1123.08
RE1,TRLGSL010,2026,1123.08
RE1,TRLGSL010,2027,1123.08
RE1,TRLGSL010,2028,1123.08
RE1,TRLGSL010,2029,1123.08
RE1,TRLGSL010,2030,1123.08
RE1,TRLGSL010,2031,1123.08
RE1,TRLGSL010,2032,1123.08
RE1,TRLGSL010,2033,1123.08
RE1,TRLGSL010,2034,1123.08
RE1,TRLGSL010,2035,1123.08
RE1,TRLGSL010,2036,1123.08
RE1,TRLGSL010,2037,1123.08
RE1,TRLGSL010,2038,1123.08
RE1,TRLGSL010,2039,1123.08
RE1,TRLGSL010,2040,1123.08
RE1,TRLGSL010,2041,1123.08
RE1,TRLGSL010,2042,1123.08
RE1,TRLGSL010,2043,1123.08
RE1,TRLGSL010,2044,1123.08
RE1,TRLGSL010,2045,1123.08
RE1,TRLGSL010,2046,1123.08
RE1,TRLGSL010,2047,1123.08
RE1,TRLGSL010,2048,1123.08
RE1,TRLGSL010,2049,1123.08
RE1,TRLGSL010,2050,1123.08
RE1,TRMDSL001,2019,480.0
RE1,TRMDSL001,2020,480.0
RE1,TRMDSL001,2021,480.0
RE1,TRMDSL001,2022,480.0
RE1,TRMDSL001,2023,480.0
RE1,TRMDSL001,2024,480.0
RE1,TRMDSL001,2025,480.0
RE1,TRMDSL001,2026,480.0
RE1,TRMDSL001,2027,480.0
RE1,TRMDSL001,2028,480.0
RE1,TRMDSL001,2029,480.0
RE1,TRMDSL001,2030,480.0
RE1,TRMDSL001,2031,480.0
RE1,TRMDSL001,2032,480.0
RE1,TRMDSL001,2033,480.0
RE1,TRMDSL001,2034,480.0
RE1,TRMDSL001,2035,480.0
RE1,TRMDSL001,2036,480.0
RE1,TRMDSL001,2037,480.0
RE1,TRMDSL001,2038,480.0
RE1,TRMDSL001,2039,480.0
RE1,TRMDSL001,2040,480.0
RE1,TRMDSL001,2041,480.0
RE1,TRMDSL001,2042,480.0
RE1,TRMDSL001,2043,480.0
RE1,TRMDSL001,2044,480.0
RE1,TRMDSL001,2045,480.0
RE1,TRMDSL001,2046,480.0
RE1,TRMDSL001,2047,480.0
RE1,TRMDSL001,2048,480.0
RE1,TRMDSL001,2049,480.0
RE1,TRMDSL001,2050,480.0
RE1,TRMDSL005,2019,640.0
RE1,TRMDSL005,2020,640.0
RE1,TRMDSL005,2021,640.0
RE1,TRMDSL005,2022,640.0
RE1,TRMDSL005,2023,640.0
RE1,TRMDSL005,2024,640.0
RE1,TRMDSL005,2025,640.0
RE1,TRMDSL005,2026,640.0
RE1,TRMDSL005,2027,640.0
RE1,TRMDSL005,2028,640.0
RE1,TRMDSL005,2029,640.0
RE1,TRMDSL005,2030,640.0
RE1,TRMDSL005,2031,640.0
